"amount_above_avg","cust_id","avg_per_customer"
"4.99","267","4.434444"
"7.99","267","4.434444"
"6.99","267","4.434444"
"4.99","267","4.434444"
"6.99","267","4.434444"
"4.99","267","4.434444"
"6.99","267","4.434444"
"4.99","267","4.434444"
"4.99","267","4.434444"
"6.99","267","4.434444"
"4.99","267","4.434444"
"4.99","267","4.434444"
"9.99","267","4.434444"
"5.99","267","4.434444"
"7.98","267","4.434444"
"4.99","268","4.265862"
"4.99","268","4.265862"
"4.99","268","4.265862"
"4.99","268","4.265862"
"7.99","268","4.265862"
"6.99","268","4.265862"
"7.99","268","4.265862"
"7.99","268","4.265862"
"6.99","268","4.265862"
"4.99","268","4.265862"
"5.99","268","4.265862"
"4.99","268","4.265862"
"4.99","268","4.265862"
"6.99","269","4.323333"
"4.99","269","4.323333"
"6.99","269","4.323333"
"9.99","269","4.323333"
"6.99","269","4.323333"
"5.99","269","4.323333"
"4.99","269","4.323333"
"4.99","269","4.323333"
"6.99","269","4.323333"
"4.99","269","4.323333"
"4.99","269","4.323333"
"4.99","269","4.323333"
"5.99","269","4.323333"
"4.99","269","4.323333"
"6.99","269","4.323333"
"4.99","270","4.190000"
"4.99","270","4.190000"
"6.99","270","4.190000"
"5.99","270","4.190000"
"9.99","270","4.190000"
"4.99","270","4.190000"
"7.99","270","4.190000"
"5.99","270","4.190000"
"4.99","270","4.190000"
"6.99","270","4.190000"
"8.99","271","3.823333"
"3.99","271","3.823333"
"4.99","271","3.823333"
"7.99","271","3.823333"
"4.99","271","3.823333"
"3.99","271","3.823333"
"4.99","271","3.823333"
"4.99","271","3.823333"
"6.99","272","4.940000"
"6.99","272","4.940000"
"4.99","272","4.940000"
"5.99","272","4.940000"
"5.99","272","4.940000"
"7.99","272","4.940000"
"7.99","272","4.940000"
"10.99","272","4.940000"
"8.99","272","4.940000"
"6.99","272","4.940000"
"4.99","274","4.361429"
"5.99","274","4.361429"
"4.99","274","4.361429"
"9.99","274","4.361429"
"5.99","274","4.361429"
"5.99","274","4.361429"
"7.99","274","4.361429"
"4.99","274","4.361429"
"4.99","274","4.361429"
"4.99","274","4.361429"
"8.99","274","4.361429"
"8.99","274","4.361429"
"7.99","274","4.361429"
"7.99","274","4.361429"
"4.99","274","4.361429"
"10.99","276","4.382857"
"4.99","276","4.382857"
"6.99","276","4.382857"
"4.99","276","4.382857"
"4.99","276","4.382857"
"5.99","276","4.382857"
"4.99","276","4.382857"
"8.99","276","4.382857"
"5.99","276","4.382857"
"4.99","276","4.382857"
"5.99","276","4.382857"
"4.99","276","4.382857"
"4.99","276","4.382857"
"4.99","276","4.382857"
"4.99","276","4.382857"
"7.99","283","3.097143"
"4.99","283","3.097143"
"6.99","283","3.097143"
"4.99","283","3.097143"
"4.99","283","3.097143"
"4.99","283","3.097143"
"6.99","283","3.097143"
"6.99","284","4.525714"
"6.99","284","4.525714"
"7.99","284","4.525714"
"7.99","284","4.525714"
"6.99","284","4.525714"
"5.99","284","4.525714"
"6.99","284","4.525714"
"4.99","284","4.525714"
"8.99","284","4.525714"
"7.99","284","4.525714"
"4.99","284","4.525714"
"5.99","284","4.525714"
"4.99","284","4.525714"
"4.99","284","4.525714"
"4.99","284","4.525714"
"5.98","284","4.525714"
"7.99","285","5.220769"
"5.99","285","5.220769"
"6.99","285","5.220769"
"9.99","285","5.220769"
"6.99","285","5.220769"
"9.99","285","5.220769"
"9.99","285","5.220769"
"5.99","285","5.220769"
"8.99","285","5.220769"
"9.99","285","5.220769"
"7.99","285","5.220769"
"6.99","286","4.360370"
"8.99","286","4.360370"
"4.99","286","4.360370"
"4.99","286","4.360370"
"6.99","286","4.360370"
"9.99","286","4.360370"
"4.99","286","4.360370"
"4.99","286","4.360370"
"6.99","286","4.360370"
"6.99","286","4.360370"
"5.99","286","4.360370"
"5.99","286","4.360370"
"4.99","286","4.360370"
"4.99","286","4.360370"
"3.99","288","3.365000"
"6.99","288","3.365000"
"4.99","288","3.365000"
"5.99","288","3.365000"
"5.99","288","3.365000"
"3.99","288","3.365000"
"3.99","288","3.365000"
"9.99","288","3.365000"
"4.99","289","4.756667"
"6.99","289","4.756667"
"10.99","289","4.756667"
"6.99","289","4.756667"
"6.99","289","4.756667"
"4.99","289","4.756667"
"8.99","289","4.756667"
"4.99","289","4.756667"
"7.99","289","4.756667"
"4.99","289","4.756667"
"4.99","289","4.756667"
"7.99","289","4.756667"
"7.99","289","4.756667"
"9.99","289","4.756667"
"5.99","289","4.756667"
"6.99","289","4.756667"
"4.99","289","4.756667"
"4.99","289","4.756667"
"6.99","290","3.918571"
"8.99","290","3.918571"
"4.99","290","3.918571"
"3.99","290","3.918571"
"4.99","290","3.918571"
"5.99","290","3.918571"
"4.99","290","3.918571"
"4.99","290","3.918571"
"4.99","290","3.918571"
"7.99","290","3.918571"
"3.99","290","3.918571"
"6.99","290","3.918571"
"3.99","290","3.918571"
"4.99","290","3.918571"
"4.99","291","4.163913"
"4.99","291","4.163913"
"4.99","291","4.163913"
"4.99","291","4.163913"
"5.99","291","4.163913"
"4.99","291","4.163913"
"5.99","291","4.163913"
"5.99","291","4.163913"
"7.99","291","4.163913"
"4.99","291","4.163913"
"5.99","291","4.163913"
"4.99","291","4.163913"
"5.99","295","4.279474"
"8.99","295","4.279474"
"9.99","295","4.279474"
"4.99","295","4.279474"
"4.99","295","4.279474"
"7.99","295","4.279474"
"9.99","295","4.279474"
"7.99","295","4.279474"
"8.99","295","4.279474"
"4.99","295","4.279474"
"4.99","295","4.279474"
"4.99","295","4.279474"
"5.99","295","4.279474"
"4.99","295","4.279474"
"6.99","295","4.279474"
"6.99","295","4.279474"
"3.99","297","3.899091"
"3.99","297","3.899091"
"8.99","297","3.899091"
"4.99","297","3.899091"
"5.99","297","3.899091"
"8.99","297","3.899091"
"6.99","297","3.899091"
"4.99","297","3.899091"
"5.99","297","3.899091"
"4.99","297","3.899091"
"4.99","297","3.899091"
"10.99","297","3.899091"
"4.99","297","3.899091"
"5.99","297","3.899091"
"4.99","297","3.899091"
"3.99","298","3.913077"
"4.99","298","3.913077"
"3.99","298","3.913077"
"4.99","298","3.913077"
"4.99","298","3.913077"
"3.99","298","3.913077"
"7.99","298","3.913077"
"5.99","298","3.913077"
"6.99","298","3.913077"
"6.99","298","3.913077"
"8.99","298","3.913077"
"4.99","298","3.913077"
"3.99","298","3.913077"
"4.99","298","3.913077"
"4.99","298","3.913077"
"4.99","300","4.441613"
"10.99","300","4.441613"
"4.99","300","4.441613"
"5.99","300","4.441613"
"4.99","300","4.441613"
"4.99","300","4.441613"
"6.99","300","4.441613"
"6.99","300","4.441613"
"4.99","300","4.441613"
"5.99","300","4.441613"
"6.99","300","4.441613"
"5.99","300","4.441613"
"7.99","300","4.441613"
"9.99","300","4.441613"
"5.99","300","4.441613"
"4.99","300","4.441613"
"4.99","302","4.403793"
"5.99","302","4.403793"
"4.99","302","4.403793"
"4.99","302","4.403793"
"7.99","302","4.403793"
"6.99","302","4.403793"
"6.99","302","4.403793"
"7.99","302","4.403793"
"8.99","302","4.403793"
"5.99","302","4.403793"
"7.99","302","4.403793"
"4.99","302","4.403793"
"4.99","302","4.403793"
"5.99","302","4.403793"
"6.99","302","4.403793"
"4.99","305","4.390000"
"11.99","305","4.390000"
"4.99","305","4.390000"
"4.99","305","4.390000"
"8.99","305","4.390000"
"7.99","305","4.390000"
"4.99","305","4.390000"
"4.99","305","4.390000"
"4.99","305","4.390000"
"4.99","305","4.390000"
"5.99","305","4.390000"
"4.99","305","4.390000"
"6.99","305","4.390000"
"6.99","306","4.333750"
"6.99","306","4.333750"
"6.99","306","4.333750"
"5.99","306","4.333750"
"4.99","306","4.333750"
"6.99","306","4.333750"
"4.99","306","4.333750"
"4.99","306","4.333750"
"4.99","306","4.333750"
"6.99","306","4.333750"
"5.99","306","4.333750"
"4.99","306","4.333750"
"6.99","306","4.333750"
"7.99","306","4.333750"
"4.99","306","4.333750"
"5.99","306","4.333750"
"4.99","306","4.333750"
"7.99","306","4.333750"
"4.99","308","4.230000"
"7.99","308","4.230000"
"4.99","308","4.230000"
"8.99","308","4.230000"
"7.99","308","4.230000"
"4.99","308","4.230000"
"4.99","308","4.230000"
"6.99","308","4.230000"
"6.99","308","4.230000"
"4.99","308","4.230000"
"4.99","308","4.230000"
"6.99","309","4.764194"
"4.99","309","4.764194"
"9.99","309","4.764194"
"6.99","309","4.764194"
"4.99","309","4.764194"
"7.99","309","4.764194"
"4.99","309","4.764194"
"4.99","309","4.764194"
"8.99","309","4.764194"
"4.99","309","4.764194"
"4.99","309","4.764194"
"5.99","309","4.764194"
"4.99","309","4.764194"
"5.99","309","4.764194"
"4.99","309","4.764194"
"6.99","309","4.764194"
"5.99","309","4.764194"
"4.99","309","4.764194"
"5.99","309","4.764194"
"4.99","309","4.764194"
"5.99","314","3.990000"
"4.99","314","3.990000"
"4.99","314","3.990000"
"5.99","314","3.990000"
"4.99","314","3.990000"
"6.99","314","3.990000"
"6.99","314","3.990000"
"4.99","314","3.990000"
"6.99","314","3.990000"
"4.99","314","3.990000"
"4.99","314","3.990000"
"4.99","314","3.990000"
"4.99","314","3.990000"
"5.99","314","3.990000"
"4.99","316","4.576207"
"8.99","316","4.576207"
"4.99","316","4.576207"
"4.99","316","4.576207"
"4.99","316","4.576207"
"4.99","316","4.576207"
"4.99","316","4.576207"
"8.99","316","4.576207"
"7.99","316","4.576207"
"5.99","316","4.576207"
"4.99","316","4.576207"
"4.99","316","4.576207"
"4.99","316","4.576207"
"4.99","316","4.576207"
"6.99","316","4.576207"
"7.99","316","4.576207"
"5.99","316","4.576207"
"9.99","318","4.406667"
"7.99","318","4.406667"
"4.99","318","4.406667"
"8.99","318","4.406667"
"5.99","318","4.406667"
"5.99","321","5.308182"
"5.99","321","5.308182"
"5.99","321","5.308182"
"5.99","321","5.308182"
"8.99","321","5.308182"
"5.99","321","5.308182"
"6.99","321","5.308182"
"6.99","321","5.308182"
"7.99","321","5.308182"
"6.99","321","5.308182"
"6.99","321","5.308182"
"5.99","321","5.308182"
"4.99","322","4.597143"
"8.99","322","4.597143"
"4.99","322","4.597143"
"7.99","322","4.597143"
"5.99","322","4.597143"
"8.99","322","4.597143"
"4.99","322","4.597143"
"4.99","322","4.597143"
"4.99","322","4.597143"
"4.99","322","4.597143"
"7.99","322","4.597143"
"4.99","322","4.597143"
"4.99","322","4.597143"
"4.99","322","4.597143"
"9.99","322","4.597143"
"4.99","322","4.597143"
"8.99","322","4.597143"
"5.99","325","4.171818"
"4.99","325","4.171818"
"4.99","325","4.171818"
"5.99","325","4.171818"
"4.99","325","4.171818"
"4.99","325","4.171818"
"9.99","325","4.171818"
"4.99","325","4.171818"
"4.99","325","4.171818"
"4.99","325","4.171818"
"4.99","325","4.171818"
"5.99","325","4.171818"
"6.99","326","3.870000"
"4.99","326","3.870000"
"3.99","326","3.870000"
"4.99","326","3.870000"
"4.99","326","3.870000"
"4.99","326","3.870000"
"7.99","326","3.870000"
"5.99","326","3.870000"
"4.99","326","3.870000"
"5.99","326","3.870000"
"4.99","326","3.870000"
"4.99","326","3.870000"
"4.99","326","3.870000"
"4.99","326","3.870000"
"3.99","330","3.790000"
"7.99","330","3.790000"
"6.99","330","3.790000"
"5.99","330","3.790000"
"4.99","330","3.790000"
"4.99","330","3.790000"
"5.99","330","3.790000"
"4.99","330","3.790000"
"4.99","330","3.790000"
"3.99","330","3.790000"
"4.99","330","3.790000"
"6.99","331","4.545556"
"4.99","331","4.545556"
"4.99","331","4.545556"
"8.99","331","4.545556"
"4.99","331","4.545556"
"5.99","331","4.545556"
"10.99","331","4.545556"
"5.99","331","4.545556"
"4.99","331","4.545556"
"5.99","331","4.545556"
"6.99","331","4.545556"
"5.99","331","4.545556"
"4.99","331","4.545556"
"7.99","331","4.545556"
"6.99","332","4.240000"
"6.99","332","4.240000"
"6.99","332","4.240000"
"7.99","332","4.240000"
"8.99","332","4.240000"
"4.99","332","4.240000"
"8.99","332","4.240000"
"6.99","332","4.240000"
"5.99","332","4.240000"
"4.99","332","4.240000"
"5.99","332","4.240000"
"4.99","332","4.240000"
"4.99","332","4.240000"
"4.99","335","3.424783"
"4.99","335","3.424783"
"8.99","335","3.424783"
"4.99","335","3.424783"
"7.99","335","3.424783"
"3.99","335","3.424783"
"5.99","335","3.424783"
"4.99","335","3.424783"
"4.99","335","3.424783"
"4.99","335","3.424783"
"4.99","336","3.990000"
"4.99","336","3.990000"
"5.99","336","3.990000"
"4.99","336","3.990000"
"6.99","336","3.990000"
"4.99","336","3.990000"
"6.99","336","3.990000"
"4.99","336","3.990000"
"8.99","336","3.990000"
"8.99","336","3.990000"
"4.99","336","3.990000"
"10.99","336","3.990000"
"6.99","337","4.955517"
"4.99","337","4.955517"
"8.99","337","4.955517"
"4.99","337","4.955517"
"5.99","337","4.955517"
"5.99","337","4.955517"
"6.99","337","4.955517"
"4.99","337","4.955517"
"4.99","337","4.955517"
"7.99","337","4.955517"
"4.99","337","4.955517"
"4.99","337","4.955517"
"8.99","337","4.955517"
"5.99","337","4.955517"
"6.99","337","4.955517"
"6.99","337","4.955517"
"4.99","337","4.955517"
"5.99","337","4.955517"
"4.99","337","4.955517"
"4.99","337","4.955517"
"4.99","338","4.097143"
"5.99","338","4.097143"
"4.99","338","4.097143"
"6.99","338","4.097143"
"4.99","338","4.097143"
"5.99","338","4.097143"
"5.99","338","4.097143"
"4.99","338","4.097143"
"4.99","338","4.097143"
"4.99","338","4.097143"
"7.99","338","4.097143"
"4.99","338","4.097143"
"4.99","338","4.097143"
"5.99","338","4.097143"
"6.99","338","4.097143"
"4.99","340","3.860968"
"3.99","340","3.860968"
"5.99","340","3.860968"
"4.99","340","3.860968"
"5.99","340","3.860968"
"5.99","340","3.860968"
"4.99","340","3.860968"
"4.99","340","3.860968"
"4.99","340","3.860968"
"4.99","340","3.860968"
"8.99","340","3.860968"
"3.99","340","3.860968"
"4.99","340","3.860968"
"4.99","340","3.860968"
"9.99","340","3.860968"
"7.99","341","4.642174"
"7.99","341","4.642174"
"7.99","341","4.642174"
"5.99","341","4.642174"
"4.99","341","4.642174"
"4.99","341","4.642174"
"9.99","341","4.642174"
"6.99","341","4.642174"
"8.99","341","4.642174"
"4.99","341","4.642174"
"4.99","341","4.642174"
"6.99","341","4.642174"
"5.99","342","4.083750"
"5.99","342","4.083750"
"4.99","342","4.083750"
"8.99","342","4.083750"
"7.99","342","4.083750"
"5.99","342","4.083750"
"4.99","342","4.083750"
"4.99","342","4.083750"
"6.99","342","4.083750"
"4.99","342","4.083750"
"4.99","342","4.083750"
"4.99","342","4.083750"
"4.99","342","4.083750"
"4.99","342","4.083750"
"8.99","342","4.083750"
"4.99","342","4.083750"
"4.99","343","4.590000"
"6.99","343","4.590000"
"6.99","343","4.590000"
"8.99","343","4.590000"
"5.99","343","4.590000"
"7.99","343","4.590000"
"4.99","343","4.590000"
"6.99","343","4.590000"
"5.99","343","4.590000"
"9.99","343","4.590000"
"5.99","343","4.590000"
"4.99","343","4.590000"
"5.99","343","4.590000"
"5.99","344","4.101111"
"4.99","344","4.101111"
"5.99","344","4.101111"
"5.99","344","4.101111"
"4.99","344","4.101111"
"4.99","344","4.101111"
"5.99","344","4.101111"
"5.99","344","4.101111"
"4.99","344","4.101111"
"4.99","345","4.642174"
"4.99","345","4.642174"
"4.99","345","4.642174"
"7.99","345","4.642174"
"6.99","345","4.642174"
"8.99","345","4.642174"
"4.99","345","4.642174"
"8.99","345","4.642174"
"4.99","345","4.642174"
"4.99","345","4.642174"
"4.99","345","4.642174"
"10.99","345","4.642174"
"4.99","345","4.642174"
"4.99","346","4.865000"
"4.99","346","4.865000"
"5.99","346","4.865000"
"4.99","346","4.865000"
"8.99","346","4.865000"
"4.99","346","4.865000"
"4.99","346","4.865000"
"4.99","346","4.865000"
"8.99","346","4.865000"
"6.99","346","4.865000"
"5.99","346","4.865000"
"6.99","346","4.865000"
"8.99","346","4.865000"
"4.99","346","4.865000"
"4.99","346","4.865000"
"5.99","346","4.865000"
"4.99","346","4.865000"
"4.99","346","4.865000"
"5.99","346","4.865000"
"8.99","346","4.865000"
"5.99","346","4.865000"
"4.99","350","3.207391"
"4.99","350","3.207391"
"3.99","350","3.207391"
"5.99","350","3.207391"
"3.99","350","3.207391"
"4.99","350","3.207391"
"6.99","350","3.207391"
"6.99","350","3.207391"
"6.99","350","3.207391"
"5.99","351","3.740000"
"5.99","351","3.740000"
"3.99","351","3.740000"
"3.99","351","3.740000"
"4.99","351","3.740000"
"5.99","351","3.740000"
"4.99","351","3.740000"
"4.99","351","3.740000"
"7.99","351","3.740000"
"6.99","351","3.740000"
"4.99","351","3.740000"
"4.99","351","3.740000"
"4.99","352","4.337826"
"4.99","352","4.337826"
"4.99","352","4.337826"
"4.99","352","4.337826"
"4.99","352","4.337826"
"5.99","352","4.337826"
"7.99","352","4.337826"
"6.99","352","4.337826"
"4.99","352","4.337826"
"5.99","352","4.337826"
"5.99","352","4.337826"
"6.99","352","4.337826"
"5.99","352","4.337826"
"4.99","352","4.337826"
"6.99","353","4.045556"
"7.99","353","4.045556"
"6.99","353","4.045556"
"5.99","353","4.045556"
"4.99","353","4.045556"
"4.99","353","4.045556"
"5.99","353","4.045556"
"4.99","353","4.045556"
"4.99","357","3.451538"
"5.99","357","3.451538"
"6.99","357","3.451538"
"3.99","357","3.451538"
"8.99","357","3.451538"
"4.99","357","3.451538"
"5.99","357","3.451538"
"3.99","357","3.451538"
"6.99","357","3.451538"
"4.99","362","4.552500"
"8.99","362","4.552500"
"4.99","362","4.552500"
"5.99","362","4.552500"
"4.99","362","4.552500"
"4.99","362","4.552500"
"4.99","362","4.552500"
"4.99","362","4.552500"
"4.99","362","4.552500"
"4.99","362","4.552500"
"6.99","362","4.552500"
"6.99","362","4.552500"
"6.99","362","4.552500"
"4.99","362","4.552500"
"5.99","362","4.552500"
"11.99","362","4.552500"
"4.99","362","4.552500"
"5.99","364","4.163913"
"4.99","364","4.163913"
"4.99","364","4.163913"
"4.99","364","4.163913"
"4.99","364","4.163913"
"4.99","364","4.163913"
"10.99","364","4.163913"
"4.99","364","4.163913"
"5.99","364","4.163913"
"4.99","364","4.163913"
"4.99","364","4.163913"
"4.99","364","4.163913"
"4.99","364","4.163913"
"6.99","366","4.125135"
"4.99","366","4.125135"
"5.99","366","4.125135"
"6.99","366","4.125135"
"4.99","366","4.125135"
"6.99","366","4.125135"
"5.99","366","4.125135"
"4.99","366","4.125135"
"4.99","366","4.125135"
"6.99","366","4.125135"
"4.99","366","4.125135"
"6.99","366","4.125135"
"4.99","366","4.125135"
"5.99","366","4.125135"
"4.99","366","4.125135"
"4.99","366","4.125135"
"4.99","366","4.125135"
"6.99","366","4.125135"
"4.99","366","4.125135"
"8.99","367","4.626364"
"4.99","367","4.626364"
"4.99","367","4.626364"
"5.99","367","4.626364"
"4.99","367","4.626364"
"4.99","367","4.626364"
"4.99","367","4.626364"
"4.99","367","4.626364"
"8.99","367","4.626364"
"6.99","367","4.626364"
"4.99","367","4.626364"
"6.99","367","4.626364"
"10.99","367","4.626364"
"5.99","368","4.504286"
"5.99","368","4.504286"
"9.99","368","4.504286"
"4.99","368","4.504286"
"4.99","368","4.504286"
"4.99","368","4.504286"
"4.99","368","4.504286"
"4.99","368","4.504286"
"8.99","368","4.504286"
"4.99","368","4.504286"
"5.99","368","4.504286"
"4.99","368","4.504286"
"5.99","368","4.504286"
"6.99","368","4.504286"
"8.99","368","4.504286"
"4.99","368","4.504286"
"8.99","368","4.504286"
"7.99","368","4.504286"
"7.99","368","4.504286"
"6.99","371","4.275714"
"4.99","371","4.275714"
"5.99","371","4.275714"
"6.99","371","4.275714"
"5.99","371","4.275714"
"8.99","371","4.275714"
"4.99","371","4.275714"
"4.99","371","4.275714"
"4.99","371","4.275714"
"8.99","371","4.275714"
"10.99","371","4.275714"
"9.99","371","4.275714"
"7.99","371","4.275714"
"4.99","371","4.275714"
"4.99","371","4.275714"
"4.99","373","4.618571"
"6.99","373","4.618571"
"4.99","373","4.618571"
"7.99","373","4.618571"
"5.99","373","4.618571"
"4.99","373","4.618571"
"8.99","373","4.618571"
"4.99","373","4.618571"
"4.99","373","4.618571"
"6.99","373","4.618571"
"4.99","373","4.618571"
"5.99","373","4.618571"
"7.99","373","4.618571"
"7.99","373","4.618571"
"5.99","373","4.618571"
"5.99","373","4.618571"
"7.99","373","4.618571"
"6.99","373","4.618571"
"8.99","376","3.954286"
"3.99","376","3.954286"
"5.99","376","3.954286"
"4.99","376","3.954286"
"4.99","376","3.954286"
"6.99","376","3.954286"
"8.99","376","3.954286"
"5.99","376","3.954286"
"4.99","376","3.954286"
"3.99","376","3.954286"
"3.99","376","3.954286"
"4.99","376","3.954286"
"4.99","376","3.954286"
"4.99","376","3.954286"
"4.99","376","3.954286"
"4.99","376","3.954286"
"3.99","377","3.605385"
"4.99","377","3.605385"
"7.99","377","3.605385"
"10.99","377","3.605385"
"4.99","377","3.605385"
"3.99","377","3.605385"
"4.99","377","3.605385"
"8.99","377","3.605385"
"3.99","377","3.605385"
"4.99","377","3.605385"
"7.99","377","3.605385"
"4.99","378","3.779474"
"5.99","378","3.779474"
"7.99","378","3.779474"
"4.99","378","3.779474"
"4.99","378","3.779474"
"3.99","378","3.779474"
"4.99","378","3.779474"
"4.99","378","3.779474"
"4.99","378","3.779474"
"4.99","378","3.779474"
"4.99","379","4.642174"
"4.99","379","4.642174"
"8.99","379","4.642174"
"5.99","379","4.642174"
"4.99","379","4.642174"
"4.99","379","4.642174"
"7.99","379","4.642174"
"4.99","379","4.642174"
"4.99","379","4.642174"
"4.99","379","4.642174"
"7.99","379","4.642174"
"5.99","379","4.642174"
"4.99","379","4.642174"
"4.99","379","4.642174"
"4.99","379","4.642174"
"3.99","380","3.795556"
"3.99","380","3.795556"
"3.99","380","3.795556"
"4.99","380","3.795556"
"4.99","380","3.795556"
"4.99","380","3.795556"
"4.99","380","3.795556"
"8.99","380","3.795556"
"3.99","380","3.795556"
"6.99","380","3.795556"
"10.99","380","3.795556"
"3.99","380","3.795556"
"3.99","380","3.795556"
"6.99","380","3.795556"
"6.99","380","3.795556"
"5.99","380","3.795556"
"8.99","383","3.841852"
"7.99","383","3.841852"
"7.99","383","3.841852"
"5.99","383","3.841852"
"4.99","383","3.841852"
"4.99","383","3.841852"
"3.99","383","3.841852"
"4.99","383","3.841852"
"4.99","383","3.841852"
"4.99","383","3.841852"
"4.99","383","3.841852"
"4.99","383","3.841852"
"6.99","383","3.841852"
"4.99","385","3.913077"
"8.99","385","3.913077"
"6.99","385","3.913077"
"4.99","385","3.913077"
"4.99","385","3.913077"
"4.99","385","3.913077"
"3.99","385","3.913077"
"4.99","385","3.913077"
"8.99","385","3.913077"
"7.99","385","3.913077"
"6.99","385","3.913077"
"7.99","386","4.058966"
"5.99","386","4.058966"
"6.99","386","4.058966"
"8.99","386","4.058966"
"4.99","386","4.058966"
"4.99","386","4.058966"
"4.99","386","4.058966"
"5.99","386","4.058966"
"4.99","386","4.058966"
"4.99","386","4.058966"
"6.99","386","4.058966"
"4.99","389","4.797692"
"4.99","389","4.797692"
"4.99","389","4.797692"
"6.99","389","4.797692"
"4.99","389","4.797692"
"8.99","389","4.797692"
"4.99","389","4.797692"
"6.99","389","4.797692"
"4.99","389","4.797692"
"4.99","389","4.797692"
"4.99","389","4.797692"
"4.99","389","4.797692"
"7.99","389","4.797692"
"5.99","389","4.797692"
"9.99","389","4.797692"
"4.99","390","4.626364"
"4.99","390","4.626364"
"5.99","390","4.626364"
"7.99","390","4.626364"
"5.99","390","4.626364"
"4.99","390","4.626364"
"5.99","390","4.626364"
"4.99","390","4.626364"
"5.99","390","4.626364"
"5.99","390","4.626364"
"4.99","390","4.626364"
"4.99","390","4.626364"
"5.99","390","4.626364"
"4.99","390","4.626364"
"7.99","390","4.626364"
"5.99","390","4.626364"
"4.99","390","4.626364"
"8.99","390","4.626364"
"4.99","390","4.626364"
"4.99","391","3.490000"
"5.99","391","3.490000"
"7.99","391","3.490000"
"5.99","391","3.490000"
"7.99","391","3.490000"
"4.99","391","3.490000"
"3.99","391","3.490000"
"6.99","391","3.490000"
"7.99","391","3.490000"
"4.99","391","3.490000"
"4.99","391","3.490000"
"4.99","393","3.925484"
"6.99","393","3.925484"
"4.99","393","3.925484"
"8.99","393","3.925484"
"5.99","393","3.925484"
"7.99","393","3.925484"
"4.99","393","3.925484"
"8.99","393","3.925484"
"4.99","393","3.925484"
"7.99","393","3.925484"
"4.99","393","3.925484"
"4.99","393","3.925484"
"4.99","393","3.925484"
"3.99","393","3.925484"
"3.99","393","3.925484"
"5.99","396","4.138148"
"4.99","396","4.138148"
"6.99","396","4.138148"
"6.99","396","4.138148"
"4.99","396","4.138148"
"5.99","396","4.138148"
"6.99","396","4.138148"
"5.99","396","4.138148"
"4.99","396","4.138148"
"4.99","396","4.138148"
"4.99","396","4.138148"
"5.99","396","4.138148"
"7.99","396","4.138148"
"5.99","397","3.645172"
"5.99","397","3.645172"
"4.99","397","3.645172"
"4.99","397","3.645172"
"4.99","397","3.645172"
"4.99","397","3.645172"
"4.99","397","3.645172"
"6.99","397","3.645172"
"4.99","397","3.645172"
"4.99","397","3.645172"
"4.99","397","3.645172"
"3.99","397","3.645172"
"6.99","397","3.645172"
"6.99","397","3.645172"
"4.99","398","4.927500"
"6.99","398","4.927500"
"9.99","398","4.927500"
"5.99","398","4.927500"
"4.99","398","4.927500"
"7.99","398","4.927500"
"5.99","398","4.927500"
"4.99","398","4.927500"
"4.99","398","4.927500"
"5.99","399","4.370952"
"6.99","399","4.370952"
"4.99","399","4.370952"
"5.99","399","4.370952"
"4.99","399","4.370952"
"6.99","399","4.370952"
"4.99","399","4.370952"
"5.99","399","4.370952"
"5.99","399","4.370952"
"4.99","399","4.370952"
"4.99","399","4.370952"
"4.99","399","4.370952"
"4.99","399","4.370952"
"4.99","402","3.990000"
"4.99","402","3.990000"
"6.99","402","3.990000"
"5.99","402","3.990000"
"4.99","402","3.990000"
"7.99","402","3.990000"
"6.99","402","3.990000"
"4.99","402","3.990000"
"4.99","402","3.990000"
"4.99","403","4.761429"
"8.99","403","4.761429"
"4.99","403","4.761429"
"6.99","403","4.761429"
"5.99","403","4.761429"
"6.99","403","4.761429"
"4.99","403","4.761429"
"4.99","403","4.761429"
"4.99","403","4.761429"
"4.99","403","4.761429"
"5.99","403","4.761429"
"7.99","403","4.761429"
"4.99","403","4.761429"
"5.99","403","4.761429"
"6.99","403","4.761429"
"7.99","403","4.761429"
"9.99","403","4.761429"
"5.99","403","4.761429"
"5.99","403","4.761429"
"4.99","403","4.761429"
"4.99","403","4.761429"
"4.99","405","3.427500"
"4.99","405","3.427500"
"5.99","405","3.427500"
"3.99","405","3.427500"
"4.99","405","3.427500"
"5.99","405","3.427500"
"7.99","405","3.427500"
"5.99","405","3.427500"
"4.99","405","3.427500"
"4.99","405","3.427500"
"7.99","405","3.427500"
"5.99","405","3.427500"
"4.99","405","3.427500"
"4.99","405","3.427500"
"4.99","406","3.833750"
"3.99","406","3.833750"
"7.99","406","3.833750"
"4.99","406","3.833750"
"4.99","406","3.833750"
"4.99","406","3.833750"
"5.99","406","3.833750"
"4.99","406","3.833750"
"4.99","406","3.833750"
"7.99","406","3.833750"
"4.99","406","3.833750"
"4.99","406","3.833750"
"8.99","406","3.833750"
"4.99","406","3.833750"
"5.99","406","3.833750"
"6.99","406","3.833750"
"7.99","407","4.175185"
"4.99","407","4.175185"
"9.99","407","4.175185"
"5.99","407","4.175185"
"4.99","407","4.175185"
"4.99","407","4.175185"
"9.99","407","4.175185"
"4.99","407","4.175185"
"8.99","407","4.175185"
"5.99","407","4.175185"
"4.99","407","4.175185"
"6.99","407","4.175185"
